Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability
0,0.466484668,0.529437418,0.516248193,0.595778261,0.595778261,0.998960653,0.797376871,0.80930385,0.303519934,0.781561273,4310000000.0,441000000.0,0.467968429,0.000387039,0.0,0.169862206,0.169862206,0.169862206,0.211874823,0.336033105,0.1860036,0.095269115,0.167583038,0.022055628,0.847920671,0.689036276,0.689036276,0.217551646,4170000000.0,0.000460558,0.263735615,0.416750494,0.010486083,0.007649531,0.615080958,0.010120464,0.155606615,0.844393385,0.020789808,0.371571945,0.005365848,0.095249727,0.166872785,0.416716795,0.689655172,0.001734755,0.003644484,0.000350237,0.06275981,0.202096774,0.230686074,0.391997015,0.000587186,0.856773145,0.697705885,0.913550046,0.070077572,0.007751158,0.002279611,0.163004409,0.360390289,0.277291248,0.007413629,0.998666289,0.741152998,0.335231323,0.0,0.930757221,0.002215006,0.04464795,3170000000.0,2630000000.0,0.593928068,925000000.0,0.671568846,0.008412163,0.998666289,0.335231323,0.110933234,0.60911504,0.45372891,0.66388384,0.307929974,0.027858296,0,0.79204223,0.001449555,0.623845439,0.595777614,0.83965961,0.282118852,0.025702275,0.735958446,1,0.023247135
0,0.469409643,0.521805495,0.51533808,0.597414203,0.597414203,0.998945632,0.797368709,0.809277681,0.303537094,0.781529974,8440000000.0,1140000000.0,0.462967716,0.00020002,0.0,0.169820067,0.169820067,0.169820067,0.208943935,0.321496781,0.035906045,0.092663464,0.168486857,0.022006986,0.847883368,0.68801517,0.68801517,0.217392145,4570000000.0,0.000433008,0.26381332,0.384141798,0.007037732,0.005963291,0.629420487,0.010203449,0.156211265,0.843788735,0.005099566,0.377550701,0.005365848,0.092684873,0.167483599,0.401481466,0.137931034,0.000752742,0.00840161,0.000151903,0.000251157,0.044193548,0.016529824,0.391103774,0.009120781,0.776096941,0.555878055,0.617004402,0.201393454,0.006182596,0.006575883,0.162393045,0.345358666,0.277426849,0.002563934,0.991049471,0.734149746,0.335236107,0.0,0.929490926,0.002152723,0.016642184,0.000149933,0.000139713,0.593931508,0.0001382,0.671531821,0.350786399,0.991049471,0.335236107,0.110933234,0.566618716,0.446806782,0.588355929,0.299525615,0.041085438,0,0.788417953,0.00151067,0.623769825,0.597413679,0.839303062,0.282179034,0.025989223,0.549301135,1,0.023142663
1,0.126456394,0.10662887,0.112425719,0.593976564,0.593976564,0.998721008,0.796823371,0.808742439,0.30305418,0.780970675,0.000254053,3190000000.0,0.460193084,0.000327033,0.0,0.13105221,0.13105221,0.13105221,0.132268129,0.316050081,0.03106614,0.060499959,0.107705054,0.021948372,0.847456642,0.685780445,0.685780445,0.217082883,2410000000.0,0.000226985,0.259021221,0.343997988,0.006036175,0.002642588,0.630569102,0.041594397,0.243704084,0.756295916,0.005031379,0.401446711,0.005365848,0.060506131,0.106636,0.442640433,0.271364318,0.001270125,0.004979997,0.000100695,0.001234604,0.063548387,0.047774041,0.353802492,0.004782282,0.753910711,0.391281004,0.794697264,0.027098138,0.002855052,0.000594743,0.241827015,0.337234013,0.293647573,0.008566969,0.9539908,0.73269959,0.361440668,0.0,0.808266798,0.00194363,0.223712329,6760000000.0,315000000.0,0.593915386,725000000.0,0.671563164,0.163233774,0.9539908,0.361440668,0.110933234,0.598772221,0.454603464,0.537967854,0.291822525,0.047624297,0,0.420995463,0.00053721,0.623638426,0.593973363,0.744086343,0.30494406,0.026776989,0.565089922,1,0.013430405
0,0.502705601,0.587712604,0.574870175,0.614674469,0.614674469,0.999029172,0.797412563,0.809352414,0.303438965,0.781613624,0.000277759,0.000262828,0.444951058,0.000169017,0.0,0.173022629,0.173022629,0.173022629,0.226812896,0.280505058,0.056415143,0.113264392,0.177826316,0.022091595,0.93221613,0.878199451,0.878199451,0.239306625,0.000307851,0.00075467,0.266241618,0.306126821,0.013266105,0.007791767,0.630677662,0.007148524,0.129818303,0.870181697,0.009725051,0.372600837,0.005365848,0.113211849,0.175574994,0.411659341,0.44077961,0.001842289,0.003432714,0.000142923,0.008978872,0.082419355,0.043828856,0.401947039,0.001263791,0.892426665,0.633346248,0.952596931,0.162933152,0.008513965,0.006394668,0.135023525,0.291966596,0.277309131,0.012619164,0.986521159,0.742359079,0.332525877,0.0,0.938202989,0.002265766,0.098236676,0.00013083,8800000000.0,0.59396867,6430000000.0,0.671555751,0.031884392,0.986521159,0.332525877,0.110933234,0.588681704,0.448669135,0.359121872,0.305552951,0.022088442,0,0.816554673,0.000960273,0.623796202,0.614670923,0.841741509,0.279963412,0.026821603,0.565299504,1,0.028558271
0,0.38287915,0.40956171,0.419026714,0.609622508,0.609622508,0.998773928,0.797132839,0.809074182,0.303484162,0.781313693,0.000452139,0.000510545,0.455017908,0.000116012,0.0,0.145000211,0.145000211,0.145000211,0.199016734,0.313680413,0.013823979,0.083136552,0.157641033,0.022919929,0.84809406,0.689503534,0.689503534,0.217605384,6910000000.0,0.000380704,0.264910522,0.356180843,0.01308077,0.009541016,0.63060917,0.005539901,0.11155788,0.88844212,0.008300334,0.370224321,0.005365848,0.083150129,0.156624689,0.403432102,0.187406297,0.001481136,0.004266983,0.000119803,0.001755831,0.035806452,0.014611577,0.382849777,0.000990254,0.870250733,0.669436116,0.812348494,0.2402887,0.01042545,0.010894155,0.116820541,0.321749131,0.277170751,0.007208391,0.988645236,0.739862397,0.331130556,0.0,0.85703699,0.002111858,0.099936602,0.000173909,0.000146896,0.593983833,0.00014382,0.671582839,0.049403167,0.988645236,0.331130556,0.110933234,0.665715914,0.464431459,0.495660753,0.317980899,0.022398123,0,0.726864711,0.000280842,0.623831143,0.609617316,0.834896735,0.278796589,0.026790237,0.565154006,1,0.033754461
0,0.480622045,0.487080244,0.534611061,0.617867078,0.617867078,0.999021893,0.797242266,0.809177038,0.30315666,0.78158022,0.000336271,1290000000.0,0.469852294,0.000314031,0.0,0.153385867,0.153385867,0.153385867,0.216507516,0.326165382,0.028918432,0.103493201,0.155607441,0.022098596,0.848181713,0.685482212,0.685482212,0.217652249,550000000.0,0.000423077,0.263264719,0.386479639,0.006055519,0.004507247,0.630162258,0.018686109,0.199232095,0.800767905,0.005055155,0.380509883,0.007387638,0.103449118,0.154596184,0.401102324,0.131934033,0.001606931,0.003937374,0.000172921,0.000152056,0.053064516,0.014499949,0.394891567,0.012510193,0.751703079,0.17602784,0.236433611,0.033954606,0.004423392,0.002461378,0.072884397,0.349595247,0.284430149,0.004569057,0.341512028,0.732067709,0.332030987,0.033111667,0.890634803,0.002168588,0.083284302,5720000000.0,4500000000.0,0.593915422,2620000000.0,0.67157121,0.488083653,0.341512028,0.332030987,0.133713867,0.641105387,0.45903939,0.621860663,0.314050112,0.047479383,0,0.766035222,0.010964458,0.623702143,0.617865417,0.835834418,0.288330599,0.026664875,0.564474539,1,0.017323836
1,0.473650856,0.515699956,0.515659297,0.578164863,0.578164863,0.998647751,0.795878782,0.807893943,0.301556855,0.780016567,737000000.0,0.0,0.45898023,0.000465047,0.0,0.137162361,0.113353841,0.113353841,0.171315118,0.314387777,0.00331231,0.090383519,0.135422159,0.022192862,0.848105941,0.689455896,0.689455896,0.217599391,6120000000.0,0.00033102,0.264110932,0.375423792,0.002554126,0.002277641,0.625582869,0.121796661,0.276869124,0.723130876,0.004984355,0.514238967,0.005365848,0.090356148,0.151029334,0.393715092,0.007496252,0.062631755,0.000100761,0.034518298,378000000.0,0.017741935,0.020339879,0.370728839,0.621376678,0.741420082,0.021722343,0.020834903,0.023748743,0.002690836,0.006757579,0.018211827,0.340170248,0.276974491,644000000.0,0.049582159,0.726598953,0.333175053,1.0,0.912138876,0.001891175,0.00949855,0.000128096,0.00014011,0.593798032,0.000316529,0.67163886,1.0,0.049582159,0.333175053,0.480440416,0.649389856,0.459877205,0.56038008,0.323143168,0.106007287,0,0.777093603,0.387361107,0.623851962,0.578164435,0.827608107,0.363108824,0.026053196,0.55349435,1,0.011326357
0,0.505338078,0.579590057,0.562771026,0.621924502,0.621924502,0.999272284,0.797740707,0.809654993,0.30350374,0.781861203,0.000150674,289000000.0,0.463262961,0.000640064,0.0,0.171969154,0.171969154,0.171969154,0.22293656,0.321850463,0.006458248,0.104551747,0.190931686,0.022506458,0.850217111,0.701931316,0.701931316,0.218726379,0.000137027,0.001043118,0.265146747,0.378851384,0.009810266,0.009299589,0.631793058,0.008165312,0.139643861,0.860356139,0.005079905,0.378563936,0.005365848,0.104556484,0.177339567,0.395663049,0.04047976,0.001050998,0.006020912,0.000192028,2870000000.0,0.018548387,0.003915809,0.395999638,0.020110685,0.785762357,0.326409244,0.329508246,0.26320356,0.009443532,0.02195374,0.063280268,0.343083855,0.277040154,0.001302781,0.42334814,0.734670628,0.329341949,0.025812531,0.9367181,0.00256629,0.008783571,0.000449055,0.000451985,0.594036666,0.000941764,0.671873851,0.625708615,0.42334814,0.329341949,0.126237566,0.751963021,0.479138738,0.575594391,0.333805309,0.029739313,0,0.81325003,0.000364623,0.625674929,0.621920552,0.841557271,0.280700788,0.027174426,0.566499505,1,0.026313299
0,0.38741286,0.401166594,0.420900476,0.605615532,0.605651566,0.998784443,0.79710351,0.809043976,0.303410928,0.781300921,0.0003779,0.000167069,0.456128432,0.000348035,0.0,0.149087691,0.149087691,0.149087691,0.184267751,0.308021504,0.025696871,0.0740982,0.144385027,0.022110654,0.847819619,0.689313474,0.689313474,0.217588692,6890000000.0,0.000349436,0.26356,0.337021721,0.004696397,0.003376848,0.630451638,0.013955991,0.17912749,0.82087251,0.005426901,0.381707647,0.005365848,0.074095787,0.143337607,0.405986954,0.182908546,0.001016506,0.006221581,0.000178462,0.000584773,0.045967742,0.033315218,0.372390945,0.007399938,0.717623988,0.335076175,0.476252794,0.038579648,0.003229003,0.001107789,0.184727392,0.325083332,0.276326003,0.004144375,0.986222199,0.728492471,0.338470421,0.0,0.899456307,0.002086847,0.091351604,986000000.0,7110000000.0,0.593895104,2360000000.0,0.671577885,0.158717496,0.986222199,0.338470421,0.110933234,0.654769072,0.460967414,0.474770872,0.31734992,0.060467897,0,0.719422154,0.00061463,0.623619019,0.605613337,0.831101288,0.284900392,0.026742749,0.564916496,1,0.019704445
0,0.412128894,0.416266899,0.442903796,0.613211491,0.613211491,0.998728056,0.79690596,0.808857274,0.303183972,0.781070043,0.000555633,0.000587118,0.463452522,0.00019902,0.0,0.155914205,0.155914205,0.155914205,0.180202326,0.320506472,0.01553307,0.078332383,0.14340589,0.022034057,0.846866928,0.688214867,0.688214867,0.217477199,4710000000.0,0.000363086,0.262795378,0.383936888,0.00819779,0.006375649,0.630511568,0.009075406,0.147504308,0.852495692,0.005219782,0.377580897,0.005365848,0.078354259,0.142417616,0.399194559,0.092953523,0.000807523,0.007834615,0.00012993,0.000172481,0.027258065,0.008871524,0.385054612,0.005920463,0.796916227,0.575617425,0.630721302,0.27799832,0.007279272,0.010285104,0.143264819,0.346392997,0.277208972,0.002726468,0.923757229,0.735732104,0.333706142,0.0,0.906328502,0.002077098,0.086994295,0.000237274,0.000221694,0.593960625,0.000285429,0.671663636,0.283559746,0.923757229,0.333706142,0.110933234,0.758021527,0.479157511,0.592001757,0.33593572,0.035438879,0,0.718106646,0.000448158,0.62379968,0.613209918,0.832859441,0.281361035,0.026760559,0.565008147,1,0.02472374
0,0.398917759,0.440361971,0.438781519,0.598430361,0.598430361,0.998690388,0.796951751,0.808903754,0.303342527,0.781129973,0.00035616,0.000352814,0.46234032,0.000272027,0.0,0.133327715,0.133327715,0.133327715,0.179351423,0.319869845,0.01810427,0.072388242,0.141974844,0.022021762,0.84806925,0.689505784,0.689505784,0.217603496,4210000000.0,0.000280412,0.264323068,0.38428151,0.005571277,0.001009998,0.630402323,0.077399028,0.266106358,0.733893642,0.005016807,0.415932836,0.005365848,0.072442881,0.141067793,0.464349303,0.083958021,0.001412151,0.004477045,1930000000.0,0.000161891,0.060645161,0.013609859,0.379672554,0.010649766,0.740077666,0.122740711,0.602557527,0.031661704,0.00103647,0.000846909,0.198337519,0.342706863,0.270562056,0.012060615,0.71387023,0.727876792,0.375491766,0.011805253,0.877431122,0.002012863,0.051795704,0.000240682,4500000000.0,0.593903566,3450000000.0,0.671552687,0.313572546,0.71387023,0.375491766,0.17400032,0.619624758,0.457013416,0.582109091,0.294110959,0.051417099,0,0.730118114,0.000841546,0.623281663,0.598425331,0.811333125,0.330910521,0.026729267,0.564844937,1,0.011953224
0,0.495003169,0.564435238,0.552277959,0.611712478,0.611604376,0.998972323,0.797430962,0.809361788,0.303590026,0.78162794,0.000285391,798000000.0,0.468099276,0.000452045,0.0,0.153006616,0.153006616,0.153006616,0.224449277,0.332001132,0.035361556,0.097141927,0.17639527,0.022140759,0.848191171,0.690021517,0.690021517,0.217666701,891000000.0,0.000472736,0.264954814,0.413127305,0.009831483,0.008121779,0.63095985,0.017947455,0.196571636,0.803428364,0.00575037,0.373775116,0.005365848,0.097114335,0.175439258,0.410166889,0.202398801,0.001073316,0.00588941,0.000106619,0.000956213,0.069193548,0.027613354,0.393014631,0.003620677,0.840075058,0.747898276,0.844378699,0.064093079,0.00844739,0.002117571,0.160484888,0.35643049,0.277170656,0.003927879,0.779403958,0.742848549,0.338698914,0.000172089,0.912290993,0.002272855,0.064238792,0.000183863,0.000167333,0.593967044,3890000000.0,0.671582641,0.094351129,0.779403958,0.338698914,0.111336314,0.665000223,0.462156658,0.66428931,0.320647729,0.029676956,0,0.812087619,0.001653368,0.623838387,0.611713485,0.842250249,0.287795066,0.026924311,0.565722254,1,0.017613463
0,0.487398235,0.559310946,0.551689063,0.607554159,0.607554159,0.999038069,0.7974928,0.809518936,0.303560539,0.781782186,0.000154606,9300000000.0,0.445667363,0.000107011,0.0,0.170325734,0.170325734,0.170325734,0.220667486,0.297517154,0.006382625,0.097467633,0.172478723,0.022091595,0.851092866,0.714564998,0.714564998,0.219966453,0.000118542,0.000462105,0.264772206,0.328555195,0.009843963,0.00097132,0.630711223,0.005091237,0.10572301,0.89427699,0.005176595,0.373604006,0.005365848,0.097480743,0.171540608,0.401212181,0.046476762,0.014679476,0.00043037,2200000000.0,8550000000.0,0.015483871,0.008548389,0.394134009,0.022340553,0.812534114,0.237718531,0.58154287,0.055775864,0.003882936,0.002669035,0.110655457,0.294105761,0.277756933,0.01574063,0.986137089,0.735906825,0.330726835,0.0,0.935660573,0.00256191,0.006742483,0.000637459,0.00026281,0.594087174,0.000160429,0.671497112,0.396281293,0.986137089,0.330726835,0.110933234,0.609111115,0.451216493,0.40340232,0.309651943,0.029639246,0,0.809057927,0.000979773,0.621974196,0.607553238,0.840986854,0.27847167,0.026853559,0.565439354,1,0.035770881
1,0.258665237,0.190580026,0.290218962,0.598329466,0.598329466,0.998971399,0.794536741,0.806645611,0.298535377,0.779592005,7320000000.0,3380000000.0,0.457104753,0.00029603,0.0,0.152290253,0.152290253,0.152290253,0.154391604,0.314670722,0.006836366,0.095513395,0.098892822,0.021986094,0.847927471,0.680421693,0.680421693,0.216917672,3140000000.0,0.000298255,0.259982439,0.373095265,0.005216208,0.00129634,0.630586225,0.006436316,0.122199716,0.877800284,0.005630849,0.374062534,0.005573023,0.095526569,0.098868864,0.395858649,0.046476762,0.002037069,0.003105667,0.000108338,0.000181559,0.015483871,0.016958712,0.392539744,0.013744932,0.741461525,0.196752533,0.244623407,0.021977286,0.004123758,0.001337891,0.086880706,0.331980008,0.276118452,0.003176803,0.669139266,0.731278172,0.330086604,0.007472209,0.873295445,0.00195892,0.169350507,0.000155713,0.000129261,0.593899173,3870000000.0,0.67153138,0.20078334,0.669139266,0.330086604,0.1139173,0.612871451,0.453044112,0.53005792,0.309788958,0.054743999,0,0.527263385,0.010590218,0.621223162,0.598325248,0.818822907,0.279446881,0.0267854,0.565130796,1,0.030544645
1,0.418368839,0.463693851,0.456662562,0.597032243,0.597032243,0.998843488,0.797223037,0.809134984,0.303496247,0.781380079,0.000180509,0.0,0.456168692,0.000286029,0.0,0.154439341,0.154439341,0.154439341,0.186725915,0.305474995,0.033712963,0.076785278,0.155758078,0.022016499,0.847778633,0.688864019,0.688864019,0.217532257,5610000000.0,0.000421604,0.26335952,0.32432659,0.005155054,0.004631391,0.63040609,0.019430234,0.201801856,0.798198144,0.007359569,0.381433649,0.005365848,0.076799062,0.149883116,0.415298028,0.145427286,0.000448399,0.014110846,0.00029731,0.00200018,0.058387097,0.026558759,0.381572104,0.001481083,0.727034955,0.587976796,0.590340353,0.002123285,0.005046486,5390000000.0,0.209208089,0.325082711,0.276816409,0.000637669,0.993967349,0.728897276,0.343384041,0.0,0.915998266,0.002054062,0.042110577,0.000147057,0.000152403,0.593898538,150000000.0,0.671566039,0.034545867,0.993967349,0.343384041,0.110933234,0.631434225,0.457811444,0.463682474,0.311226335,0.055360608,0,0.752582536,0.000543653,0.623622398,0.597029995,0.833780324,0.288870278,0.026720303,0.564796269,1,0.017054084
0,0.237459172,0.176733537,0.171636597,0.610004468,0.610004468,0.99522166,0.792249973,0.802718208,0.302383707,0.77439522,0.00401328,0.002310949,0.452479807,0.0,0.0,0.14255615,0.14255615,0.14255615,0.167438782,0.315448822,0.001467096,0.069538311,0.142728026,0.02194243,0.847671899,0.688230736,0.688230736,0.217457195,2810000000.0,0.000308686,0.258805977,0.364451772,0.021055785,0.01364339,0.630612252,0.002818738,0.069564955,0.930435045,0.010103887,0.369637181,0.005365848,0.069544189,0.141738934,0.39904451,0.019490255,0.000340864,0.018530679,168000000.0,0.000324538,0.011290323,0.001445295,0.373906063,0.000536721,0.88821942,0.499190741,0.703542076,0.236041811,0.014420517,0.019692381,0.063266686,0.318126289,0.277199281,0.017475608,0.839872199,0.739373422,0.328365434,0.0,0.815251904,0.001874998,0.140272077,0.001085847,0.00077743,0.594450007,0.000948761,0.671317262,0.040273059,0.839872199,0.328365434,0.110933234,0.560840534,0.430148845,0.512174058,0.304527232,0.013922406,0,0.504479022,0.000202305,0.623806045,0.610004056,0.822329964,0.276823497,0.026791157,0.565158396,1,0.055420182
0,0.427338761,0.499291321,0.481663901,0.592945992,0.592945992,0.998850767,0.797079024,0.809063116,0.30322917,0.78129264,0.000107658,0.0,0.459953197,0.000458046,0.0,0.165901142,0.165901142,0.165901142,0.195896757,0.311947372,0.0153062,0.087370735,0.153347895,0.021931147,0.847730754,0.664249875,0.664249875,0.21460154,5580000000.0,0.000403887,0.263479187,0.361471257,0.008313859,0.000474743,0.629040356,0.017616429,0.195301871,0.804698129,0.006046003,0.389985752,0.005393877,0.087351605,0.152333911,0.426719166,0.050974513,0.003749505,0.00168647,822000000.0,0.00033059,0.024354839,0.157854384,0.334230343,0.053699348,0.819270319,0.079707667,0.903694475,0.002886894,0.000624577,7580000000.0,0.202021843,0.336390643,0.278624642,0.020200464,0.991036773,0.740207267,0.341742109,0.0,0.92428871,0.002012526,0.016800868,0.000695884,5850000000.0,0.594049277,585000000.0,0.671566473,0.073292512,0.991036773,0.341742109,0.110933234,0.639208188,0.458785465,0.537850856,0.313553479,0.034957077,0,0.774552357,0.005193887,0.62117062,0.592947371,0.837147237,0.287554866,0.026683753,0.564588332,1,0.017751196
0,0.388192853,0.416648495,0.424808609,0.596160221,0.595900777,0.998796922,0.796771632,0.808693225,0.30280523,0.780905973,0.000208955,3680000000.0,0.460166243,0.000588059,0.0,0.150562555,0.147107159,0.147107159,0.176987804,0.315625663,0.010602417,0.087126456,0.141899525,0.021973863,0.847460077,0.689014722,0.689014722,0.217551032,5100000000.0,0.000448879,0.262876192,0.372778585,0.005265506,0.001744258,0.630088971,0.010430516,0.157843819,0.842156181,0.004982408,0.379325539,0.005365848,0.087091048,0.145682829,0.403244541,0.073463268,0.001322877,0.004777621,3210000000.0,719000000.0,0.027903226,0.006732958,0.388254449,0.011489429,0.736217074,0.206006722,0.424598545,0.01451845,0.002472532,0.000519931,0.148022385,0.337376264,0.274784789,0.007565905,0.892913136,0.730653842,0.334531894,0.004112589,0.884572055,0.001971658,0.054119782,0.000206639,0.000100236,0.593896138,1940000000.0,0.671575418,0.558462427,0.892913136,0.334531894,0.114467204,0.64595845,0.459764383,0.547880015,0.315170269,0.054255005,0,0.714108841,0.00174832,0.622606013,0.596155469,0.831932677,0.282343523,0.026635908,0.564290656,1,0.022865495
0,0.49144445,0.52567597,0.543765726,0.598610531,0.598610531,0.998959382,0.797362899,0.809283409,0.303498181,0.781558325,8970000000.0,0.0,0.462133984,0.000278028,0.0,0.161223716,0.161223716,0.161223716,0.213482084,0.31919785,0.034348201,0.095024835,0.167808993,0.022573636,0.84815315,0.689616179,0.689616179,0.217626489,6100000000.0,0.000433582,0.26427256,0.378236653,0.006388748,0.006108646,0.626867098,0.016329713,0.190162348,0.809837652,0.004995423,0.380749212,0.005365848,0.094997313,0.16683508,0.408194817,0.139430285,0.00062086,0.010195673,0.000414437,0.000133144,0.050806452,0.008756958,0.391895253,0.008142691,0.759153345,0.447904123,0.463014996,0.082729954,0.006044178,0.003269079,0.134104967,0.342166803,0.277509854,0.001245831,0.670898908,0.732909663,0.336020656,0.011147481,0.922283353,0.00218415,0.020272396,0.000122705,0.000124187,0.593920891,6290000000.0,0.671557237,0.533235139,0.670898908,0.336020656,0.124490941,0.617317176,0.455819582,0.573867969,0.307928956,0.045100742,0,0.790508073,0.000809735,0.623310974,0.598606282,0.839340212,0.286621543,0.025878286,0.533190269,1,0.01833897
1,0.374201726,0.433329699,0.418705498,0.598415947,0.598488015,0.998870757,0.797193847,0.809133031,0.303388208,0.781367167,0.000176577,2070000000.0,0.465462201,0.000825083,0.0,0.147949939,0.147949939,0.147949939,0.17055876,0.327332532,0.049987144,0.074261054,0.136476614,0.022092338,0.84805745,0.689526703,0.689526703,0.217607126,3430000000.0,0.000334538,0.26475278,0.419246675,0.0038003,0.001874017,0.630023561,0.019468534,0.201922786,0.798077214,0.007406677,0.383531693,0.005504777,0.074266777,0.135427193,0.406855094,0.226386807,0.001186938,0.0053301,0.000101842,0.002258146,0.07983871,0.194083692,0.333868524,0.005581683,0.68698441,0.258956535,0.43815656,0.083714003,0.002187035,0.002141833,0.20737915,0.352707148,0.27656393,0.004521196,0.984534652,0.723732215,0.343256528,0.0,0.90022878,0.002083592,0.097371598,4840000000.0,2840000000.0,0.593891766,3100000000.0,0.671570854,0.033896087,0.984534652,0.343256528,0.110933234,0.637887492,0.458633158,0.642802305,0.313099434,0.07373696,0,0.712524815,0.004371597,0.623522312,0.598412182,0.827981411,0.288897943,0.026631541,0.564261908,1,0.017040807
0,0.50967679,0.512265591,0.546710209,0.599086179,0.599107799,0.998828004,0.797210586,0.809147353,0.303506882,0.781383588,0.000229307,0.00013464,0.465494074,0.000272027,0.0,0.149930471,0.149930471,0.149930471,0.205162144,0.324821391,0.011525024,0.088103575,0.162913309,0.022142624,0.848028711,0.689507516,0.689507516,0.217604787,5450000000.0,0.000410275,0.264169212,0.385520286,0.002152255,0.001158472,0.628982822,0.020475292,0.205187895,0.794812105,0.004950734,0.391891439,0.005652847,0.088059993,0.161910866,0.399399536,0.056971514,0.001022592,0.006183155,0.000108721,4540000000.0,0.028387097,0.008425011,0.388209222,0.022465761,0.676444066,0.096651829,0.168356216,0.010755429,0.00123058,0.000418021,0.136352212,0.348518545,0.276834392,0.002737608,0.632267884,0.722039523,0.337809678,0.040425053,0.908105163,0.002096745,0.020117214,0.000106977,6290000000.0,0.593785216,1940000000.0,0.671575098,0.644058094,0.632267884,0.337809678,0.132252257,0.644935396,0.45952564,0.616438981,0.315170453,0.123408331,0,0.780253037,0.004024787,0.624495176,0.599087261,0.837692413,0.289628348,0.026420579,0.562437123,1,0.016708069
1,0.311314776,0.279655473,0.360886557,0.598293432,0.598293432,0.998510596,0.796186036,0.808234409,0.302380565,0.780717621,0.000533894,0.0,0.465178699,0.000409041,0.0,0.126079811,0.126079811,0.126079811,0.143708046,0.322876141,0.018739507,0.05594007,0.089402727,0.021967036,0.846859481,0.685067843,0.685067843,0.217153206,180000000.0,0.00019976,0.261558306,0.387532134,0.002763798,0.00171369,0.630464651,0.648867854,0.293708619,0.706291381,0.004902347,1.0,0.005365848,0.055889394,0.088296509,0.588075394,0.086956522,0.000594483,0.010649099,5900000000.0,0.00010364,0.047580645,0.008698207,0.378892381,0.009051919,0.677863247,0.176933443,0.249245347,0.02347838,0.001948479,0.000779997,0.159598596,0.346622232,0.276824127,0.002462897,0.517081987,0.517570608,0.627816873,0.047554337,0.846494745,0.001983958,0.17612906,5910000000.0,4390000000.0,0.593861711,1770000000.0,0.671562512,0.60380662,0.517081987,0.627816873,0.922128041,0.626090111,0.457792071,0.620600446,0.202311864,0.098747069,0,0.54232561,0.00045557,0.623593428,0.598295151,0.0,0.745352004,0.026749069,0.564949387,1,0.010437305
