Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability
0,0.499195632,0.559910597,0.551474918,0.600909497,0.600909497,0.998992544,0.79742363,0.809347597,0.303534919,0.781608431,9350000000.0,7470000000.0,0.462969393,0.000408041,0.009110234,0.193122919,0.193122919,0.193122919,0.231161955,0.322876141,0.085590695,0.107971664,0.183399864,0.022031259,0.84795381,0.689249419,0.689249419,0.217576166,5740000000.0,0.000437326,0.26353358,0.371502552,0.008168461,0.005987621,0.630673895,0.008968712,0.146627566,0.853372434,0.006161131,0.371839233,0.005365848,0.107960005,0.182444763,0.408556542,0.253373313,0.00087245,0.007248833,0.000154578,0.001395738,0.064677419,0.039854295,0.396180548,0.003729549,0.799427042,0.511743166,0.671631566,0.11375438,0.006042775,0.003941319,0.153011691,0.345376468,0.277483073,0.005842359,0.993356866,0.73591517,0.334170867,0.0,0.937229459,0.002324607,0.031905952,9230000000.0,7270000000.0,0.593933934,4670000000.0,0.671556019,0.099463477,0.993356866,0.334170867,0.110933234,0.591630859,0.450360659,0.587016222,0.305096934,0.035561864,0,0.813629988,0.005219009,0.623736285,0.600911298,0.841662139,0.281283744,0.026810232,0.565247737,1,0.024893389
0,0.496806903,0.544101614,0.535735318,0.620576832,0.620576832,0.999043962,0.797475231,0.809342389,0.303517275,0.781618957,0.000357664,5330000000.0,0.458970165,0.000714071,0.608766069,0.183430955,0.183430955,0.183430955,0.219911128,0.311770531,0.022581182,0.10398176,0.179709272,0.022050839,0.847973079,0.689174803,0.689174803,0.217570806,6900000000.0,0.000511814,0.263379724,0.369360307,0.010270795,0.007425573,0.632101615,0.007565271,0.133990386,0.866009614,0.005994696,0.372551629,0.005365848,0.103953947,0.176691049,0.405547525,0.089955022,0.000336806,0.018815031,5850000000.0,0.000181559,0.028387097,0.005681301,0.393512132,0.002335775,0.817867916,0.442696089,0.593434139,0.076241364,0.007427278,0.00372644,0.108327114,0.335077443,0.277319525,0.00769422,0.764704578,0.736998181,0.331401762,0.005686004,0.944664924,0.002250062,0.043763423,0.000269928,0.000204571,0.593994782,9390000000.0,0.671556235,0.145595304,0.764704578,0.331401762,0.116740923,0.62605573,0.456074889,0.540325169,0.311691519,0.028431375,0,0.801101597,0.000412961,0.623804382,0.620575908,0.840476632,0.280265396,0.027062983,0.566189334,1,0.027567182
0,0.487544484,0.554077628,0.537983832,0.604239035,0.604239035,0.998989771,0.797432899,0.809348378,0.303557155,0.781609273,0.000149865,5200000000.0,0.463574981,0.000228023,0.168539326,0.183894484,0.183894484,0.183894484,0.22293656,0.322557827,0.042470167,0.100968976,0.178052271,0.022077531,0.847972644,0.689232712,0.689232712,0.217574238,844000000.0,0.000433208,0.263410806,0.375731158,0.006875486,0.005280809,0.63093896,0.007183177,0.130181093,0.869818907,0.005535576,0.373716961,0.005438359,0.100949403,0.177053013,0.403129325,0.187406297,0.000854189,0.007405953,0.000281068,0.00046222,0.040645161,0.028427067,0.394688044,0.008171191,0.768441137,0.401923811,0.494979039,0.0898848,0.005442005,0.003567646,0.133507331,0.347050019,0.277813541,0.004056464,0.972673988,0.733237695,0.332468031,0.0,0.940663856,0.002297418,0.02901588,0.000109705,9240000000.0,0.593925713,5800000000.0,0.671584106,0.194407129,0.972673988,0.332468031,0.110933234,0.666610448,0.463891859,0.591649515,0.318509259,0.042021031,0,0.807408792,0.001436053,0.623694828,0.604239949,0.840988504,0.279988675,0.026881621,0.565555733,1,0.028471036
0,0.536732804,0.605920192,0.592162321,0.599691549,0.599655515,0.999034487,0.797497227,0.809411263,0.303576008,0.781677062,3150000000.0,1870000000.0,0.463360258,0.00040204,0.053952829,0.212380431,0.212380431,0.212380431,0.250732722,0.322204145,0.072371705,0.120104226,0.2004971,0.022108521,0.848042487,0.689444095,0.689444095,0.217598548,8920000000.0,0.000476329,0.264156002,0.375367907,0.007921972,0.006137342,0.630668416,0.004882408,0.102881156,0.897118844,0.006590996,0.372058432,0.005396315,0.120092172,0.199555086,0.400628062,0.254872564,0.001698234,0.003723897,0.000243809,0.00120964,0.048387097,0.055203208,0.405520002,0.006048636,0.781036189,0.359514065,0.455453341,0.123431987,0.00608593,0.006093251,0.107250725,0.346472817,0.277473076,0.005095809,0.981127846,0.733850901,0.330522574,0.0,0.953630639,0.003001476,0.008502966,7110000000.0,5890000000.0,0.5939288,5970000000.0,0.671566632,0.098823145,0.981127846,0.330522574,0.110933234,0.627778971,0.455569083,0.584201294,0.312396708,0.036635084,0,0.834375504,0.05634076,0.623742405,0.599688855,0.8427744,0.278320252,0.026807819,0.56523661,1,0.036833574
0,0.541900258,0.605647623,0.598104824,0.614998775,0.614998775,0.999134089,0.797590607,0.809500579,0.303530569,0.781788501,0.000177965,0.000201705,0.468077468,60000000.0,0.023180484,0.271290717,0.271290717,0.271290717,0.282877943,0.346961873,0.068545155,0.150639199,0.222188747,0.022103543,0.848051357,0.68945252,0.68945252,0.21760246,8690000000.0,0.00047583,0.264123365,0.386200216,0.012731318,0.01167455,0.630633142,0.005347486,0.109109049,0.890890951,0.008289043,0.373050418,0.005365848,0.150609865,0.221001433,0.40058787,0.137931034,0.000748684,0.008435767,0.000158017,0.001221744,0.031129032,0.065323208,0.429705344,0.006648489,0.862688665,0.739696797,0.77904985,0.498236048,0.011701557,0.022930398,0.115073707,0.360643967,0.277060937,0.003012375,0.995034845,0.739263877,0.330993081,0.0,0.954086542,0.002475012,0.027148664,0.000252882,0.000245746,0.594010496,0.000440692,0.671625862,0.050210139,0.995034845,0.330993081,0.110933234,0.721276477,0.47738816,0.63590937,0.326154583,0.023007364,0,0.834902473,0.031633871,0.624168318,0.614998211,0.842903064,0.278657449,0.026797483,0.565188382,1,0.034577607
0,0.471457125,0.544537724,0.52117351,0.603813834,0.603684112,0.99902559,0.797420448,0.809335879,0.303460234,0.781568992,0.000104998,458000000.0,0.463737702,0.000244024,0.237878328,0.176983692,0.176983692,0.176983692,0.215089345,0.321284572,0.034484323,0.105610292,0.174964224,0.022092196,0.84804051,0.689233722,0.689233722,0.217563619,7460000000.0,0.000444562,0.263713857,0.375777728,0.007065813,0.004812929,0.631460528,0.010309231,0.156997309,0.843002691,0.006056459,0.377164866,0.006033075,0.10563128,0.173983862,0.401197444,0.137931034,0.001113895,0.005674225,0.000188207,0.000422126,0.038870968,0.02344785,0.397005947,0.006539717,0.764710325,0.260598436,0.332556487,0.019187461,0.005405453,0.001155668,0.087817237,0.344422107,0.277772847,0.004641996,0.527145086,0.733162486,0.331107881,0.020382955,0.933476695,0.002272372,0.025057874,9400000000.0,7670000000.0,0.593925989,1600000000.0,0.671562503,0.145920119,0.527145086,0.331107881,0.124628803,0.62773586,0.456803924,0.583717721,0.311555398,0.04092779,0,0.802170136,0.003993329,0.623676407,0.603813711,0.840653106,0.282255736,0.027037084,0.566109653,1,0.023011921
0,0.509628041,0.566016136,0.558541678,0.599965407,0.599979821,0.999012071,0.797445073,0.809355278,0.303531535,0.781618676,5910000000.0,0.0,0.463977588,0.00030303,0.210142727,0.182883149,0.182883149,0.182883149,0.228798336,0.322027304,0.059334211,0.109437342,0.183851774,0.022135086,0.848071767,0.68960383,0.68960383,0.217616348,6830000000.0,0.000473559,0.264121811,0.381645617,0.009736007,0.005423045,0.631202655,0.008364111,0.141427578,0.858572422,0.005182129,0.377245388,0.005365848,0.109425636,0.182867054,0.405188479,0.229385307,0.001446644,0.004368598,0.000131458,0.000289739,0.057741935,0.031958051,0.397412994,0.014428323,0.802565326,0.283019863,0.495654947,0.025338569,0.005390739,0.001404588,0.095458956,0.345651916,0.277566085,0.01157084,0.637190721,0.736030389,0.331001677,0.008974347,0.93735994,0.002405475,0.017278322,7910000000.0,4490000000.0,0.593938998,1230000000.0,0.671573845,0.405096285,0.637190721,0.331001677,0.118971817,0.647046912,0.46001543,0.587505769,0.315301121,0.029961118,0,0.813704932,0.003414605,0.62364716,0.599961749,0.841614958,0.280845236,0.026945637,0.565801046,1,0.025936438
0,0.540145274,0.599705626,0.584613737,0.603590424,0.603590424,0.999040149,0.797528354,0.809420247,0.303618305,0.781682115,8890000000.0,2680000000.0,0.462982814,0.000188019,0.189189189,0.201677131,0.201677131,0.201677131,0.254514513,0.324114027,0.076455375,0.123524143,0.21066506,0.022051124,0.847990667,0.689380501,0.689380501,0.217588845,8210000000.0,0.00045382,0.263854504,0.36791662,0.007387808,0.00642119,0.630664306,0.010264547,0.156664752,0.843335248,0.008040129,0.372823391,0.006042824,0.12334913,0.20953925,0.404085887,0.214392804,0.000911,0.006947403,0.000406986,0.002220321,0.054677419,0.024335003,0.398385383,0.001249064,0.782781238,0.585238663,0.618463982,0.106503649,0.006815402,0.003634782,0.15534759,0.345185953,0.27722018,0.001833668,0.944835049,0.734742057,0.334870611,0.0,0.943423634,0.002499762,0.023043991,0.000118608,0.000117372,0.593931833,5910000000.0,0.671568542,0.040375235,0.944835049,0.334870611,0.110933234,0.634171428,0.457847499,0.58754667,0.312834735,0.039202626,0,0.832352905,0.003830722,0.623838746,0.603590653,0.843616646,0.282222983,0.026804354,0.565220548,1,0.023067425
0,0.512504266,0.566125164,0.565661973,0.600462676,0.600462676,0.999014844,0.797442721,0.809359314,0.303521384,0.781622606,63900000.0,0.0,0.46248962,0.000519052,0.110841178,0.181450423,0.181450423,0.181450423,0.227191075,0.319339322,0.049200659,0.107645957,0.181065,0.022062518,0.847989396,0.689310012,0.689310012,0.217583048,6950000000.0,0.000452548,0.263689769,0.374846317,0.011589355,0.006121122,0.630951631,0.005935673,0.116395078,0.883604922,0.005259187,0.373048181,0.005365848,0.107634309,0.180069376,0.406165137,0.227886057,0.000913029,0.00692691,0.000105472,0.000361606,0.048870968,0.017698985,0.395129011,0.006908706,0.836976376,0.386208174,0.657565707,0.073904388,0.00658167,0.003670585,0.106596926,0.343524099,0.277430949,0.013278817,0.864159422,0.737807577,0.330818864,0.002582945,0.937753814,0.002410618,0.017932517,0.000111117,6530000000.0,0.593955728,3640000000.0,0.671580841,0.345541637,0.864159422,0.330818864,0.113570332,0.665356913,0.464146159,0.575480532,0.318017043,0.025245731,0,0.814917413,0.000552571,0.623838073,0.6004591,0.841490505,0.279083699,0.026869211,0.565504974,1,0.032220387
0,0.487008239,0.546500218,0.533112051,0.60052033,0.600642846,0.999017964,0.79742363,0.809334447,0.303481745,0.781593553,6370000000.0,2020000000.0,0.459040621,0.000351035,0.331207612,0.176730858,0.176730858,0.176730858,0.218682046,0.313397468,0.032397114,0.103818907,0.175039542,0.022088103,0.848037722,0.689498427,0.689498427,0.217599242,759000000.0,0.000452323,0.264020017,0.368661749,0.009618691,0.008386287,0.631669087,0.007086514,0.129183421,0.870816579,0.005774007,0.374842032,0.00553951,0.103848095,0.17404419,0.404222539,0.157421289,0.000641149,0.009872042,0.000216104,0.000454655,0.037580645,0.032345813,0.398114018,0.008985219,0.813166386,0.558317805,0.609916114,0.037744645,0.008550169,0.001684854,0.118658772,0.334515374,0.277139047,0.003113963,0.869583524,0.736508879,0.331736213,0.00247812,0.936609527,0.002306417,0.014908268,0.000160211,0.000151536,0.593959208,2780000000.0,0.671572187,0.164378603,0.869583524,0.331736213,0.11345993,0.642735437,0.459236396,0.538802908,0.314534162,0.030319396,0,0.802620637,0.00146651,0.624246217,0.60052109,0.840589144,0.279918631,0.027076645,0.566230131,1,0.028714969
0,0.546580217,0.57511993,0.582739975,0.611409793,0.611409793,0.999105549,0.797510231,0.809390301,0.303449841,0.781682817,0.00014894,1320000000.0,0.466965267,0.00069807,0.322299828,0.172643378,0.172643378,0.172643378,0.228892881,0.325634859,0.027451336,0.113752952,0.182797319,0.022724508,0.848396958,0.689881663,0.689881663,0.217664152,9710000000.0,0.000473784,0.26590049,0.392226445,0.008858007,0.004485413,0.631135875,0.006088876,0.118209027,0.881790973,0.005090055,0.373647622,0.005365848,0.113716677,0.181826408,0.402659082,0.167916042,0.001726639,0.003662416,6000000000.0,0.000186855,0.036290323,0.005725365,0.394699351,0.004659034,0.797401519,0.288698506,0.530467302,0.10739732,0.004669138,0.005080669,0.111937294,0.355661452,0.277716971,0.011166592,0.894413882,0.735142883,0.331100458,0.001193518,0.93790429,0.00233601,0.031782816,0.000140797,7640000000.0,0.593948661,8080000000.0,0.671594615,0.471461823,0.894413882,0.331100458,0.111928686,0.68129355,0.467484696,0.622435717,0.320528662,0.032862685,0,0.815683785,0.000463249,0.623615278,0.611407428,0.841564316,0.279194827,0.026915521,0.565688951,1,0.031679006
0,0.599327256,0.645933275,0.630761818,0.62453336,0.62453336,0.999282798,0.797693671,0.809531696,0.303399568,0.781803379,0.000182127,8250000000.0,0.474376588,0.001174117,0.240915072,0.252033206,0.252033206,0.252033206,0.291008793,0.346891137,0.071948213,0.203240778,0.251487535,0.022124434,0.84806005,0.68940973,0.68940973,0.217594314,7880000000.0,0.000492999,0.263956298,0.389907231,0.011520713,0.009126162,0.630757113,0.003953164,0.089155607,0.910844393,0.00521753,0.370999345,0.005365848,0.203201589,0.250305407,0.399497336,0.176911544,0.001195053,0.005289966,0.000110249,0.000241323,0.036612903,0.014934712,0.40796228,0.009634481,0.810995939,0.385614429,0.461000925,0.048824016,0.009345133,0.003423421,0.075366887,0.371553037,0.277182422,0.005969585,0.788959291,0.735498501,0.329029967,0.003609465,0.97241484,0.002447501,0.047474487,0.000104237,9080000000.0,0.593953231,3230000000.0,0.671559484,0.425339769,0.788959291,0.329029967,0.113189696,0.617876528,0.45224792,0.655456923,0.311214688,0.025394249,0,0.856417844,0.00164016,0.623855655,0.624532373,0.844059625,0.277645769,0.026826306,0.565320601,1,0.042886059
0,0.598206016,0.650839512,0.646287274,0.621895674,0.621895674,0.999278292,0.797738078,0.80961346,0.303486579,0.781895028,0.000144314,1440000000.0,0.469127601,0.000329033,0.090798664,0.199823016,0.199823016,0.199823016,0.277772525,0.337235623,0.043029781,0.158863285,0.225352113,0.022154018,0.848108624,0.689628788,0.689628788,0.217614748,0.00010384,0.000581462,0.264884879,0.393902984,0.007370336,0.004157897,0.630784167,0.010133231,0.155697312,0.844302688,0.005092558,0.376757783,0.005365848,0.158874395,0.224470251,0.401118401,0.136431784,0.001479107,0.00427723,8980000000.0,0.0001339,0.040322581,0.010067124,0.402591529,0.011404884,0.77080479,0.24696262,0.390628893,0.116297576,0.004536402,0.006228728,0.098816273,0.354738353,0.278013553,0.007669973,0.59975442,0.733681308,0.331673877,0.016895836,0.950299691,0.002686889,0.021350131,0.000131233,8420000000.0,0.593933283,0.000111048,0.671569075,0.517627292,0.59975442,0.331673877,0.124107225,0.638563508,0.458558874,0.635491555,0.313708902,0.039292949,0,0.853072063,0.000335937,0.623559682,0.621894771,0.845614235,0.282127834,0.026830877,0.565340929,1,0.023231434
0,0.633451957,0.670300916,0.653193426,0.615265426,0.615265426,0.999257262,0.797708612,0.809533909,0.303479087,0.781808712,5900000000.0,323000000.0,0.464212442,920000000.0,0.268751898,0.250937592,0.250937592,0.250937592,0.306041411,0.325351913,0.084168973,0.211546291,0.269488589,0.022190112,0.848117035,0.689575322,0.689575322,0.21761354,0.000123652,0.000529931,0.264984342,0.377985172,0.010108549,0.009741268,0.630634854,0.005558139,0.11179974,0.88820026,0.005362969,0.374288443,0.00712684,0.211514974,0.268644899,0.402294677,0.218890555,0.000809552,0.007816683,0.000651559,0.00037371,0.043387097,0.030718388,0.422288053,0.01415569,0.800303204,0.441834338,0.447163915,0.046287071,0.009699203,0.002945044,0.083105568,0.34661657,0.277040585,0.001412313,0.698291083,0.735224035,0.329706911,0.007423557,0.957894342,0.00270655,0.023020063,950000000.0,9950000000.0,0.593944809,2910000000.0,0.671579511,0.319722714,0.698291083,0.329706911,0.115984447,0.657769113,0.462626111,0.586357957,0.316792879,0.028879043,0,0.860189407,0.002006376,0.624169755,0.615263665,0.844829524,0.278810276,0.026796325,0.565182919,1,0.03367649
0,0.4685809,0.590928914,0.508806681,0.603403047,0.603403047,0.998893404,0.797585074,0.809479096,0.304024359,0.781478606,0.000232776,0.000195763,0.46263221,0.00070407,0.108614232,0.185832877,0.185832877,0.185832877,0.20468942,0.318950272,0.025560748,0.087207882,0.188822776,0.022025381,0.847814219,0.689706434,0.689706434,0.217525268,6570000000.0,0.000482468,0.264404659,0.378190082,0.019002125,0.010203534,0.631214641,0.005703134,0.113583457,0.886416543,0.005995614,0.374307455,0.005365848,0.087180615,0.187836513,0.4016074,0.107946027,0.000566078,0.011178522,667000000.0,0.000292008,0.029193548,0.019370474,0.387598652,0.007722282,0.882352271,0.589602141,0.704516728,0.029005472,0.015350031,0.002184219,0.070143495,0.342837047,0.277120164,0.00977799,0.578220051,0.740762555,0.329186453,0.007204067,0.941495513,0.002380046,0.034597909,0.000261323,0.000222905,0.594043059,2920000000.0,0.671577165,0.172565903,0.578220051,0.329186453,0.11868763,0.649176782,0.460663936,0.572676414,0.31551282,0.015435549,0,0.826352462,0.000913537,0.624158278,0.603403525,0.842329168,0.278915405,0.026982349,0.565930374,1,0.033094375
0,0.554575147,0.616877453,0.599229081,0.602278788,0.602278788,0.999042113,0.797517148,0.80941556,0.303594619,0.781681694,6590000000.0,2670000000.0,0.476322522,0.000356036,0.159429092,0.182588176,0.182588176,0.182588176,0.237496455,0.335219636,0.044224632,0.111961567,0.192664005,0.022241551,0.848135187,0.689939399,0.689939399,0.217655146,0.000101885,0.000533425,0.264987451,0.406719198,0.01665143,0.014010209,0.630746154,0.003479879,0.08141609,0.91858391,0.035190288,0.37258518,0.005365848,0.11199049,0.190822713,0.401852569,0.274362819,0.000704047,0.008986538,0.000564812,0.019139393,0.048870968,0.109134439,0.421598336,0.000791912,0.884918212,0.744274376,0.769800488,0.16127881,0.015549559,0.009769728,0.087312566,0.385499041,0.277032792,0.003197046,1.0,0.739593392,0.329362859,0.0,0.945052112,0.002619948,0.018069843,0.000125312,0.000126582,0.593975483,7560000000.0,0.671577787,0.006750947,1.0,0.329362859,0.110933234,0.658071973,0.463905174,0.685549814,0.316519491,0.017617756,0,0.837213424,0.000806971,0.624466196,0.602277764,0.842684931,0.277302895,0.026827013,0.565323754,1,0.047156853
0,0.563008824,0.608972961,0.599871513,0.612152092,0.611481861,0.999067996,0.797667524,0.809508,0.303803205,0.781781624,0.000187678,6720000000.0,0.464750929,0.000614061,0.259540439,0.18979394,0.18979394,0.18979394,0.243074596,0.322274882,0.029614169,0.110007328,0.200572418,0.022088056,0.848004936,0.68938633,0.68938633,0.217591898,791000000.0,0.000482468,0.263919,0.377631236,0.007159416,0.00448666,0.630864988,0.005072999,0.10548115,0.89451885,0.005428931,0.372475581,0.005640051,0.110003746,0.199645577,0.399792075,0.131934033,0.001020563,0.006198525,0.000108912,0.000254183,0.030967742,0.008939089,0.395129011,0.004879291,0.765442127,0.219733561,0.326868805,0.018424032,0.004697325,0.001142912,0.0852504,0.34835319,0.278040269,0.006710876,0.758689627,0.732874637,0.329678743,0.002874182,0.948436939,0.002481149,0.027429003,9900000000.0,6820000000.0,0.593927348,1630000000.0,0.671571537,0.268396549,0.758689627,0.329678743,0.112323853,0.641819813,0.459009541,0.591172581,0.314405223,0.040411039,0,0.836290248,0.002092188,0.623659712,0.612147743,0.842949285,0.27845829,0.026843313,0.56539539,1,0.035861352
0,0.500804368,0.550152638,0.548423363,0.608981104,0.608981104,0.999035527,0.797428195,0.809343821,0.303452983,0.781623308,0.000180046,6930000000.0,0.463412261,0.000881088,0.186456119,0.177952889,0.177952889,0.177952889,0.221329299,0.321213836,0.026422856,0.104388893,0.174512315,0.02214885,0.848908442,0.689958789,0.689958789,0.218790911,7190000000.0,0.000455268,0.264131913,0.381952982,0.009191859,0.005426164,0.632115313,0.006623259,0.124285757,0.875714243,0.005390304,0.373242776,0.005643707,0.104401778,0.173531408,0.404887041,0.125937031,0.000793321,0.007972948,4800000000.0,0.000238297,0.031935484,0.007332227,0.393760883,0.003898889,0.807235785,0.365773422,0.597610877,0.078964785,0.005448609,0.003441924,0.121529062,0.346289177,0.277572256,0.01001735,0.925645452,0.735956049,0.331708645,0.001646922,0.936925352,0.002269127,0.031906426,0.000194575,0.000120083,0.593963899,7100000000.0,0.67158583,0.257775129,0.925645452,0.331708645,0.112532282,0.662387527,0.463242856,0.587379535,0.31769576,0.031695404,0,0.803265622,0.000492002,0.623683366,0.608982144,0.840625111,0.279582605,0.027355187,0.566911902,1,0.029982153
0,0.485886998,0.544592237,0.541195996,0.601558108,0.60148604,0.998967354,0.797403017,0.80932976,0.303551596,0.781604361,0.000128125,4400000000.0,0.470904104,0.0,0.0,0.231174413,0.231174413,0.231174413,0.228609246,0.340312655,0.079692061,0.097711913,0.176545906,0.022095941,0.848024511,0.689189547,0.689189461,0.21757369,6630000000.0,0.000492325,0.26332533,0.38872434,0.013264233,0.01187106,0.630612252,0.004203941,0.093055598,0.906944402,0.008372942,0.369637181,0.005365848,0.096764213,0.17313174,0.399895234,0.215892054,0.000923174,0.006853473,0.000223364,0.002951098,0.045645161,0.13834878,0.395049863,0.008581598,0.849496776,0.616706757,0.662509501,0.276188696,0.01194895,0.015533419,0.094078583,0.367752422,0.277074186,0.00374855,0.947459173,0.737891589,0.329805693,0.0,0.94164027,0.002267448,0.036642252,0.000116106,0.000112978,0.593963199,0.000140448,0.671575936,0.053226245,0.947459173,0.329805693,0.110933234,0.652187158,0.461767128,0.647603623,0.315828342,0.022092089,0,0.803992212,0.026416564,0.624028021,0.60155592,0.840585164,0.27782824,0.026791157,0.565158396,1,0.040992658
0,0.467800907,0.527093328,0.519835109,0.601716658,0.601716658,0.998916514,0.797358195,0.809293695,0.303579392,0.781554536,0.000182474,0.000149241,0.46659621,0.000145015,0.0,0.174244659,0.174244659,0.174244659,0.213482084,0.323442032,0.022006443,0.090709226,0.168185584,0.022039493,0.847803196,0.689075459,0.689075459,0.217557868,5760000000.0,0.000430538,0.263541351,0.383564323,0.010545365,0.008249666,0.629655073,0.004486636,0.097288146,0.902711854,0.007436599,0.371722924,0.005582163,0.090665559,0.167212126,0.399860401,0.11994003,0.000760857,0.008313658,0.000117892,0.000828365,0.028548387,0.027539915,0.38789263,0.003843247,0.813042417,0.436066711,0.530842899,0.233982921,0.008402783,0.013098816,0.094517938,0.354939073,0.27722279,0.005885532,0.911826887,0.735769747,0.329899476,0.0,0.934975328,0.002212898,0.02664347,0.000165022,0.000139247,0.593967085,0.000203312,0.671573544,0.070072474,0.911826887,0.329899476,0.110933234,0.644785618,0.459753608,0.610234237,0.314824619,0.027703786,0,0.7932857,0.006896553,0.623890926,0.60171167,0.839856182,0.278033141,0.026636402,0.564293894,1,0.039112214
0,0.504558085,0.564489751,0.553027464,0.607446057,0.607446057,0.999029981,0.797465824,0.809370902,0.303530569,0.781629343,0.000160966,1190000000.0,0.470644087,0.000775078,0.208928029,0.185453626,0.185453626,0.185453626,0.225394724,0.327084954,0.037872257,0.107401677,0.181667545,0.02207998,0.848078496,0.689529416,0.689529416,0.217614423,6560000000.0,0.000466397,0.264082181,0.386777691,0.015759077,0.012931588,0.630982795,0.004728294,0.100734649,0.899265351,0.005379821,0.371209596,0.005365848,0.107422607,0.180665108,0.40175209,0.173913043,0.000762886,0.008282063,0.000156107,0.000309408,0.038387097,0.025891926,0.397910495,0.010574621,0.847345862,0.488012595,0.57143839,0.139413215,0.013011535,0.010744401,0.068526104,0.358478639,0.277122025,0.00744539,0.635653532,0.737989359,0.328924459,0.0,0.937920805,0.002322076,0.033490378,0.000125696,0.000111245,0.593973672,8810000000.0,0.671591772,0.282147476,0.635653532,0.328924459,0.110933234,0.682822774,0.469231803,0.623489489,0.320216463,0.018612943,0,0.814011883,0.000935478,0.623995879,0.607441437,0.84131147,0.278208025,0.02688993,0.565589111,1,0.037680086
0,0.493248184,0.554186655,0.539482842,0.603748973,0.603698525,0.999013573,0.797456832,0.809355148,0.303548938,0.781617273,0.000117255,102000000.0,0.462323545,0.000338034,0.336066403,0.184273735,0.184273735,0.184273735,0.22312565,0.319693004,0.037070647,0.104388893,0.180161181,0.022097348,0.848061733,0.689352369,0.689352369,0.217648722,6570000000.0,0.000462829,0.263925993,0.37732387,0.007550678,0.003951405,0.631568061,0.008363199,0.141427578,0.858572422,0.005783268,0.376489377,0.005732061,0.103937662,0.178764799,0.403529902,0.137931034,0.001199111,0.005272034,6880000000.0,0.000480376,0.038064516,0.028127433,0.396904186,0.007432308,0.779113117,0.289444894,0.502068671,0.099666574,0.004221593,0.004267636,0.123720102,0.342993063,0.278051152,0.008948191,0.829800116,0.734176427,0.332426978,0.001266346,0.939191979,0.002315187,0.021619398,0.000141233,8170000000.0,0.593936575,7940000000.0,0.671580017,0.14468503,0.829800116,0.332426978,0.11208193,0.655463293,0.46153012,0.575314877,0.316803022,0.038382988,0,0.806735977,0.001344159,0.62353754,0.603745873,0.84099694,0.280844359,0.027040286,0.566119676,1,0.025938671
